"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Trps1",10.42,10.42,0.38,4.83,0,0.31,7.22,7.22,7.22,6.96,6.96,6.96,6.34,6.34,6.34,5.14,5.14,5.14,6.66,1.25,2.53,8.84,2.2,2.22,7.83,2.81,2.81,7.83,13.78,2.12,5.15,2.12,16.85,16.85,8.21,8.21,19.28,19.28,12.25,12.25,34.37,34.37
"Zfp248",9.49,9.49,0.54,2.53,0,1.68,1.79,1.79,1.79,1.18,1.18,1.18,1.86,1.86,1.86,1.39,1.39,1.39,2.97,2.97,0,3.6,6.32,1.35,0.55,0.58,0.58,0.55,4.37,1.08,5.67,1.08,5.03,5.03,1.14,1.14,2.14,2.14,4.53,4.53,4.65,4.65
"Hsfy2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0
"Dmrta2",0,0,0,0,0,0,0.09,0.09,0.09,0.2,0.2,0.2,0.19,0.19,0.19,0.3,0.3,0.3,0.17,0,0,0.05,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.04,0.04,0,0,0.04,0.04
"Elf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.55,0,0,0.55,0.15,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0
"Shox2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp213",9.09,9.09,6.96,9.69,0,10.2,11.37,11.37,11.37,5.92,5.92,5.92,9.61,9.61,9.61,6.7,6.7,6.7,12.27,8.08,0,13.54,6.95,0,1.67,6.14,6.14,1.67,11.24,17.34,17.47,17.34,21.6,21.6,17.48,17.48,16.43,16.43,21.8,21.8,16.28,16.28
"Nfya",21.78,21.78,21.5,9.61,31.53,1.9,49.18,49.18,49.18,0.95,0.95,0.95,46.66,46.66,46.66,1.95,1.95,1.95,56.75,6.12,0,61.76,9.71,2.73,2.21,9.38,9.38,2.21,58.65,4.72,13.02,4.72,6.97,6.97,5.23,5.23,8.04,8.04,5.3,5.3,7.51,7.51
"Lef1",425.65,425.65,254.29,254.07,79.36,597.81,140.48,140.48,140.48,93.76,93.76,93.76,113.01,113.01,113.01,76.39,76.39,76.39,85.29,57.53,37.08,69.3,45.08,21.4,25.11,11.74,11.74,25.11,40.76,72.43,87.95,72.43,100.97,100.97,70.45,70.45,30.37,30.37,7.58,7.58,2.39,2.39
"Nfia",3.97,3.97,0.13,0.52,0,4.56,3.21,3.21,3.21,3.4,3.4,3.4,3.8,3.8,3.8,1.3,1.3,1.3,1.26,2.55,0,1.89,0.75,0,2.71,2.1,2.1,2.71,0.85,0,2.6,0,6.15,6.15,3.14,3.14,3.94,3.94,0.78,0.78,3.74,3.74
"Zfp558",0,0,0.25,0,0,1.96,0.74,0.74,0.74,0,0,0,0.35,0.35,0.35,0.74,0.74,0.74,1.46,0.14,0,1.02,0,0,0.62,0.07,0.07,0.62,2.07,1.35,0.72,1.35,1.33,1.33,1.04,1.04,0.37,0.37,1.33,1.33,1.32,1.32
"Nr2c1",5.51,5.51,3.16,3.55,0,4.87,3.63,3.63,3.63,1.35,1.35,1.35,2.14,2.14,2.14,1.07,1.07,1.07,5.47,2.69,0,5.58,1.08,1.33,0.42,2.23,2.23,0.42,4.29,3.85,3,3.85,4.69,4.69,0.93,0.93,1.02,1.02,1.96,1.96,0.97,0.97
"Tigd2",22.13,22.13,18.06,17.81,2.45,22.87,26.14,26.14,26.14,12.32,12.32,12.32,23.05,23.05,23.05,9.53,9.53,9.53,22.99,10.01,0,26.09,8.7,0,9.9,10.66,10.66,9.9,26.34,12.59,11.21,12.59,23.63,23.63,11.21,11.21,17.94,17.94,19.08,19.08,23.66,23.66
"Pbx4",20.24,20.24,0.72,0.68,0,2.09,5.5,5.5,5.5,3.2,3.2,3.2,4.12,4.12,4.12,6.5,6.5,6.5,5.9,3.1,0,8.05,0.91,0,18.76,9.5,9.5,18.76,21.05,2.91,5.14,2.91,16.09,16.09,14.6,14.6,10.46,10.46,3.3,3.3,12.15,12.15
"Mybl2",1,1,0.36,3.89,0,1.17,4.84,4.84,4.84,2.19,2.19,2.19,3.16,3.16,3.16,6.09,6.09,6.09,2.48,0.18,2.2,2.15,0.78,0,3.37,0.99,0.99,3.37,4.78,10.1,32.02,10.1,0.36,0.36,11.53,11.53,43.74,43.74,5.65,5.65,8.37,8.37
"Lin54",12.45,12.45,5.29,2.84,0,5.93,9.56,9.56,9.56,2.46,2.46,2.46,10.8,10.8,10.8,2.28,2.28,2.28,8.98,1.17,0,11.13,1.74,1.11,4.91,2.44,2.44,4.91,10.75,9.15,13.71,9.15,12.19,12.19,9.64,9.64,14.09,14.09,9.26,9.26,11.29,11.29
"Irf9",92.79,92.79,80.58,75.1,7.47,107.25,111.91,111.91,111.91,59.86,59.86,59.86,96.29,96.29,96.29,54.15,54.15,54.15,64.56,23.19,3.54,77.11,25.71,3.41,80.04,33.37,33.37,80.04,78.73,154.64,175.34,154.64,213.8,213.8,161.27,161.27,154.07,154.07,174.7,174.7,142.52,142.52
"Zfp110",39.59,39.59,18.82,34.52,2.03,107.94,36.26,36.26,36.26,24.37,24.37,24.37,38.42,38.42,38.42,22.67,22.67,22.67,47.17,13.77,18.47,57.17,27.65,2.05,11.33,28.87,28.87,11.33,47.58,50.73,63.31,50.73,88.15,88.15,56.13,56.13,42.23,42.23,64.09,64.09,52.31,52.31
"Stat4",107.08,107.08,62.23,88.75,57.22,147.33,242.85,242.85,242.85,203.15,203.15,203.15,267.68,267.68,267.68,197.07,197.07,197.07,228.09,57.88,8.7,235.86,68.14,45.73,106.54,65.35,65.35,106.54,234.26,268.82,324.88,268.82,342.58,342.58,242.59,242.59,227.03,227.03,208.84,208.84,312.96,312.96
"Heyl",0,0,0.08,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0.21,1.47,1.47,0.21,5.89,0,0,0,0.21,0.21,0.23,0.23,3.7,3.7,3.25,3.25,35.75,35.75
"Tet3",28.59,28.59,16.15,17.22,9.86,15.4,43.21,43.21,43.21,7.51,7.51,7.51,36.5,36.5,36.5,7.17,7.17,7.17,19.26,10.37,4.14,21.01,8.74,7.04,11.63,11.51,11.51,11.63,25.13,7.04,6.44,7.04,16.01,16.01,4.15,4.15,11.62,11.62,5.58,5.58,13.88,13.88
"Glis1",0,0,0,0,0,0,0.24,0.24,0.24,0,0,0,0.08,0.08,0.08,0,0,0,0.17,0.16,0,0.1,0,0,0,0,0,0,0.03,0,0,0,0.4,0.4,0,0,0.41,0.41,0,0,1.14,1.14
"Mlxipl",0,0,0.04,0,0,0,0.14,0.14,0.14,0,0,0,0.15,0.15,0.15,0.69,0.69,0.69,0,0,0,0.22,0,0,0,0,0,0,0.12,0,0,0,0.3,0.3,0,0,0.15,0.15,0,0,0.12,0.12
"Pou6f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp770",1.73,1.73,3.33,1.52,1.68,0.77,6.35,6.35,6.35,1.34,1.34,1.34,6.45,6.45,6.45,0.07,0.07,0.07,10.65,0.25,0,10.73,0.65,0,0.66,0.05,0.05,0.66,11.85,0.8,0.64,0.8,1.68,1.68,1.08,1.08,1.08,1.08,0.92,0.92,1.43,1.43
"Atf7",55.07,55.07,18.61,49.89,9.89,14.92,51.89,51.89,51.89,14.95,14.95,14.95,60.32,60.32,60.32,26.16,26.16,26.16,37.53,43.61,28.9,57.07,33.78,45.36,11.91,33.57,33.57,11.91,45.4,6.3,29.86,6.3,31.18,31.18,21.32,21.32,20.3,20.3,19.57,19.57,21.94,21.94
"Kdm2b",19.91,19.91,9.69,6.7,77.43,20.41,29.39,29.39,29.39,8.74,8.74,8.74,35.11,35.11,35.11,13.7,13.7,13.7,22.26,6.22,47.45,21.78,7.41,55.77,33.33,10.26,10.26,33.33,24.98,14.51,19.41,14.51,32.47,32.47,21.4,21.4,24.34,24.34,21.66,21.66,25.55,25.55
"Msx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prrx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19
"Srf",45.58,45.58,24.74,3.44,0,1.81,65.37,65.37,65.37,2.02,2.02,2.02,72.57,72.57,72.57,3.29,3.29,3.29,36.84,5.53,0,38.8,2.82,1.21,2.09,5.08,5.08,2.09,39.5,9.52,16.76,9.52,29.95,29.95,10.9,10.9,30.92,30.92,15.15,15.15,27.17,27.17
"Nr1d2",8.83,8.83,14.59,11.28,0,15.63,15.12,15.12,15.12,6.08,6.08,6.08,17.86,17.86,17.86,4.95,4.95,4.95,42.54,1.75,5.11,60.36,3.25,3.94,4.44,4.33,4.33,4.44,61.65,8.89,12.09,8.89,18.35,18.35,31.2,31.2,12.12,12.12,42.69,42.69,25.75,25.75
"Dmrt2",0,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0.18,0.18,0.18,0,0,0,0.24,0,0,0.48,0,0,0,0,0,0,0,0.91,0.32,0.91,0.09,0.09,0.24,0.24,1.41,1.41,0.68,0.68,0.77,0.77
"Mafk",11.86,11.86,20.13,17.37,0,28.08,29.42,29.42,29.42,15.89,15.89,15.89,25.82,25.82,25.82,16.05,16.05,16.05,23.44,10.15,0,26.56,12.46,3.34,38.41,33.75,33.75,38.41,24.57,34.38,28.91,34.38,46.7,46.7,29.67,29.67,26.16,26.16,37.41,37.41,20.95,20.95
"Zfp652",45.52,45.52,24.81,29.25,46.18,3.31,55.93,55.93,55.93,10.86,10.86,10.86,51.1,51.1,51.1,11.06,11.06,11.06,34.27,10.04,58.33,48.06,9.05,38.19,12.19,34.88,34.88,12.19,63.59,5.68,6.98,5.68,10.21,10.21,17.18,17.18,18.88,18.88,32.87,32.87,26.1,26.1
"Nr3c1",52.44,52.44,24.38,16.92,1.12,31.19,47.06,47.06,47.06,8.93,8.93,8.93,64.65,64.65,64.65,14.07,14.07,14.07,36.99,7.75,11.44,53.19,11.56,3.98,4.9,8.31,8.31,4.9,48.03,19.43,56.36,19.43,55.93,55.93,33.47,33.47,48.62,48.62,65.96,65.96,59.49,59.49
"Creb5",0,0,0,0,0,0,0.06,0.06,0.06,0.04,0.04,0.04,0.03,0.03,0.03,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0
"Sox1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp317",12,12,8.37,8.21,4.23,14.9,30.53,30.53,30.53,8.02,8.02,8.02,25.83,25.83,25.83,8.22,8.22,8.22,34.31,2.15,0,37.72,2.66,0,10.91,0.72,0.72,10.91,34.38,21.89,21.06,21.89,39.96,39.96,27,27,28.42,28.42,26.22,26.22,26.35,26.35
"Foxo1",35.64,35.64,51.9,20.56,25.17,13.66,35.13,35.13,35.13,9.93,9.93,9.93,24.68,24.68,24.68,7.12,7.12,7.12,27.45,6.48,9.88,23.47,7.09,10.02,12.85,8.69,8.69,12.85,27.34,24.52,26.61,24.52,63.09,63.09,22.52,22.52,31.93,31.93,21.85,21.85,36.74,36.74
"Usf1",49.64,49.64,48,25.18,13.2,78.89,88.12,88.12,88.12,31.37,31.37,31.37,97.78,97.78,97.78,54.21,54.21,54.21,90.96,44.34,3.85,114.85,51.09,0,39.24,46.78,46.78,39.24,129.49,67.05,148.56,67.05,106.38,106.38,94.53,94.53,86.21,86.21,187.4,187.4,101.19,101.19
"Zkscan1",8.94,8.94,3.81,4.72,3.41,7.22,12.79,12.79,12.79,3.78,3.78,3.78,12.19,12.19,12.19,4.04,4.04,4.04,8.61,1.31,0,9.53,0.7,1.58,1.68,1.96,1.96,1.68,10.77,4.97,8.41,4.97,11.68,11.68,7.52,7.52,6.46,6.46,6.33,6.33,8.85,8.85
"Neurod2",0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spi1",22.52,22.52,0.69,0,0,0.33,1.87,1.87,1.87,0.15,0.15,0.15,0.53,0.53,0.53,0,0,0,6.82,0,0,4.64,0,0,0.51,0,0,0.51,3.55,5.93,2.53,5.93,0.7,0.7,0.84,0.84,1.08,1.08,4.59,4.59,0.45,0.45
"Nfkb2",40.73,40.73,23.38,19.55,0,37,58.98,58.98,58.98,16.62,16.62,16.62,36.73,36.73,36.73,11.82,11.82,11.82,27.67,11.77,0,27.8,16.64,0,28.71,29.15,29.15,28.71,37.23,44.97,36.33,44.97,92.21,92.21,16.6,16.6,65.01,65.01,42.68,42.68,89.45,89.45
"Mesp2",0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0,0,0
"Hnf4g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05
"Cebpa",4.87,4.87,0.19,0,0,0,0.58,0.58,0.58,0,0,0,0.05,0.05,0.05,0.11,0.11,0.11,0.48,0,0,0.4,0,0,0,0,0,0,0.58,0,0.28,0,0.37,0.37,0,0,0.12,0.12,0,0,0.13,0.13
"Rarb",0,0,0.15,0.48,12.13,0.36,0,0,0,0.68,0.68,0.68,0,0,0,0.48,0.48,0.48,0.21,0.07,13.39,0.37,0.19,16.6,0,0.14,0.14,0,0.21,0,0.24,0,0.07,0.07,0,0,0.07,0.07,0,0,0.11,0.11
"Cdc5l",49.56,49.56,30.11,25.35,4.93,49.95,70.96,70.96,70.96,28.54,28.54,28.54,72.41,72.41,72.41,32.16,32.16,32.16,52.14,15.48,2.72,63.01,22.22,8.44,24.34,21.47,21.47,24.34,71.03,68.18,79.01,68.18,66.54,66.54,58.03,58.03,66.2,66.2,76.99,76.99,57.23,57.23
"Elf2",96.27,96.27,30.18,35.34,16.5,36.57,79.42,79.42,79.42,17.83,17.83,17.83,79.48,79.48,79.48,17.05,17.05,17.05,68.44,20.95,1.33,85.14,29.69,19.61,26.74,28.53,28.53,26.74,84.4,41.85,69.23,41.85,82.85,82.85,83.36,83.36,70.03,70.03,97.74,97.74,75.22,75.22
"Bach1",20.99,20.99,10.57,1.8,17.1,6.27,19.6,19.6,19.6,2.66,2.66,2.66,18.15,18.15,18.15,1.4,1.4,1.4,12.47,2.82,16.89,13.98,1,2.34,2.3,2.88,2.88,2.3,16.44,0.92,2.23,0.92,2.55,2.55,2.48,2.48,2.52,2.52,8.6,8.6,2.95,2.95
"Zfp212",4.76,4.76,8.67,8.68,0,18.75,17.74,17.74,17.74,10.06,10.06,10.06,20.27,20.27,20.27,8.62,8.62,8.62,17.13,7.99,0,23.4,8.77,0,8.25,10.62,10.62,8.25,24.79,11.81,12.67,11.81,15.11,15.11,11.37,11.37,16.86,16.86,20.85,20.85,25.09,25.09
"Prdm6",0,0,0,0,0,0,0,0,0,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bcl6b",0,0,0,0.14,0,0.04,0,0,0,0,0,0,0.04,0.04,0.04,0.85,0.85,0.85,0.12,0.13,7.19,0.12,0.34,1.49,0,0,0,0,0.05,0,0,0,0,0,0.16,0.16,0.18,0.18,0,0,0,0
"Elk1",7.82,7.82,4.54,3.57,6.72,2.77,9.77,9.77,9.77,4.22,4.22,4.22,11.19,11.19,11.19,3.08,3.08,3.08,8.67,2.01,0,11.58,2.28,0,3.86,2.48,2.48,3.86,12.81,3.39,1.39,3.39,9.12,9.12,3.37,3.37,7.63,7.63,5.24,5.24,9.48,9.48
"Zfp454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mef2a",28.78,28.78,17.14,17.43,4.14,18.53,35.76,35.76,35.76,12.04,12.04,12.04,50.48,50.48,50.48,16.5,16.5,16.5,29.15,4.07,17.48,44.21,4.64,1.03,28.34,10.82,10.82,28.34,52.25,9.61,24.98,9.61,20.27,20.27,28.1,28.1,34.8,34.8,36.42,36.42,42.17,42.17
"Pou4f1",0.54,0.54,0.18,0.32,0,0.29,0.94,0.94,0.94,0.49,0.49,0.49,0.86,0.86,0.86,0,0,0,1.64,0.35,0,1.81,0,0,0.11,0,0,0.11,3.14,0,0,0,0,0,0,0,0.2,0.2,0,0,0.1,0.1
"Sebox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,4.07,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0,0,0,0,0,0
"Foxi3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0.29,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ets1",357.97,357.97,349.07,299.62,88.11,609.59,671.73,671.73,671.73,289.89,289.89,289.89,777.24,777.24,777.24,327.35,327.35,327.35,445.57,44.44,47.57,557.24,44.58,101.63,273.4,63.38,63.38,273.4,513.77,306.88,454.05,306.88,572.12,572.12,590.15,590.15,506.57,506.57,524.88,524.88,581.9,581.9
"Jun",52.76,52.76,15.08,1.05,0,30.68,4.97,4.97,4.97,5.95,5.95,5.95,2.48,2.48,2.48,2.16,2.16,2.16,48.01,6.47,0,27.29,3.86,3.15,40.91,445.85,445.85,40.91,45.4,84.2,160.5,84.2,7.25,7.25,3.67,3.67,0.77,0.77,160.45,160.45,0.46,0.46
"Zfp14",2.04,2.04,1.71,3.21,0,7.62,2.85,2.85,2.85,1.33,1.33,1.33,3.12,3.12,3.12,0.87,0.87,0.87,4.53,0.47,0,6.3,0.62,0,0.36,0.75,0.75,0.36,4.34,4.34,4.93,4.34,6.13,6.13,3.22,3.22,3.16,3.16,10.06,10.06,4.69,4.69
"Sox30",0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pgr",0,0,0,0,0,0,0.02,0.02,0.02,0.08,0.08,0.08,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mecp2",24.76,24.76,12.74,11.31,0,10.8,34.17,34.17,34.17,10.28,10.28,10.28,32.72,32.72,32.72,8.01,8.01,8.01,28.41,5.27,9.25,37.82,8.43,2.44,4.99,10.14,10.14,4.99,41.33,19.67,22.68,19.67,24.59,24.59,12.24,12.24,16.98,16.98,24.91,24.91,23.61,23.61
"Rxrg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf8",9.39,9.39,4.18,1.88,3.32,3.98,15.51,15.51,15.51,6.59,6.59,6.59,11.51,11.51,11.51,9.92,9.92,9.92,10.05,3.39,3.66,7.42,4.27,1.44,15.24,13.99,13.99,15.24,17.76,50.76,51.73,50.76,27.82,27.82,26.94,26.94,85.87,85.87,51.13,51.13,107.16,107.16
"Gli1",0,0,0.28,0,1.98,0.16,0,0,0,0.08,0.08,0.08,0,0,0,0.08,0.08,0.08,0.88,0,4.38,0.95,0,8.15,0,0,0,0,0.92,0,0,0,0.15,0.15,0.14,0.14,0.14,0.14,0,0,0.03,0.03
"Zbtb1",9.66,9.66,5.16,8.67,5.16,11.75,20.98,20.98,20.98,8.71,8.71,8.71,20.68,20.68,20.68,10.61,10.61,10.61,15.17,2.06,1.9,19.42,1.73,1.18,16.54,2.7,2.7,16.54,20.44,8.28,15.58,8.28,16.06,16.06,10.11,10.11,17.06,17.06,12.43,12.43,17.53,17.53
"Zfp771",7.46,7.46,4.45,11.94,0,10.03,7.77,7.77,7.77,10.9,10.9,10.9,8.17,8.17,8.17,9.53,9.53,9.53,6.99,7.02,0,4.49,12.4,0,8.41,24.28,24.28,8.41,1.98,11.95,7.9,11.95,14.68,14.68,7.85,7.85,17.37,17.37,11.6,11.6,11.28,11.28
"Atf6",6.62,6.62,1.06,1.88,0,1.85,26.04,26.04,26.04,8.54,8.54,8.54,30.74,30.74,30.74,10.13,10.13,10.13,18.63,3.13,1.08,26.57,3.37,0,9.61,3.35,3.35,9.61,21.5,5.03,9.19,5.03,7.62,7.62,13.25,13.25,12.69,12.69,11.28,11.28,7.4,7.4
"Msx3",0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ppard",8.22,8.22,4.93,1.92,0,0.5,18.27,18.27,18.27,0.37,0.37,0.37,14.38,14.38,14.38,1.18,1.18,1.18,12.13,1.53,2.52,16.35,1.36,1.56,0.15,2.46,2.46,0.15,15.7,0.74,3.36,0.74,1.5,1.5,4.17,4.17,2.1,2.1,2.87,2.87,2.19,2.19
"Fli1",66.68,66.68,21.87,73.87,8.82,111.75,118.89,118.89,118.89,68.72,68.72,68.72,125.38,125.38,125.38,76.03,76.03,76.03,52.21,36.48,9.68,64.28,35.66,3.02,74.99,37.25,37.25,74.99,73.39,34.55,56.16,34.55,76.5,76.5,78.99,78.99,99.02,99.02,90.22,90.22,112.79,112.79
"Sox6",0,0,0.02,0,0,0,0.01,0.01,0.01,0,0,0,0.03,0.03,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0.01,0.01
"Zfp691",3.66,3.66,3.13,2.34,0,4.22,7.19,7.19,7.19,1.65,1.65,1.65,10.24,10.24,10.24,1.01,1.01,1.01,5.09,0.94,0,7.96,1.67,2.2,1.7,0.72,0.72,1.7,5.62,0,2.05,0,1.11,1.11,1.96,1.96,2.15,2.15,1.45,1.45,2.41,2.41
"Nhlh2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.11,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barhl1",0,0,0.02,0,17.55,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0.07,0,0,0.07,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp174",0.34,0.34,0.35,0.08,8.44,0.28,0.35,0.35,0.35,0,0,0,0.54,0.54,0.54,0.6,0.6,0.6,0.59,0.18,8.01,1.09,0.05,9.1,0,0,0,0,0.52,0,0,0,0.31,0.31,0.09,0.09,0.15,0.15,0.08,0.08,0.67,0.67
"Zkscan6",17.61,17.61,7.65,12.09,0,21,18.18,18.18,18.18,11.85,11.85,11.85,19.24,19.24,19.24,14.69,14.69,14.69,17.37,11.65,3.66,21.67,18.85,0,8.68,17.47,17.47,8.68,22.45,24.31,22.44,24.31,32.53,32.53,25,25,23.42,23.42,30.13,30.13,26.08,26.08
"Ovol2",0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,1.26,1.26,1.26,0.05,0,0,0.21,0,0,0,0,0,0,0,1.92,5.33,1.92,0,0,14.5,14.5,5.01,5.01,1.51,1.51,0,0
"Sohlh2",0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0,0,0,0.03,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbx15",0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elf5",0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Esr2",0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vsx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myb",15.51,15.51,4.01,1.55,4.92,2.06,23.79,23.79,23.79,6.92,6.92,6.92,6.22,6.22,6.22,3.02,3.02,3.02,6.32,0,10.86,1.79,0.08,1.68,8.29,0,0,8.29,1.02,5.75,7.79,5.75,46.09,46.09,1.58,1.58,5.74,5.74,1.37,1.37,0.82,0.82
"Nr6a1",0,0,0.4,0.16,0,0.22,0.58,0.58,0.58,0.65,0.65,0.65,0.7,0.7,0.7,0.19,0.19,0.19,1.08,0,0,0.94,0.19,0,0.16,0,0,0.16,1.13,0.08,0,0.08,0.77,0.77,0,0,0.09,0.09,0,0,0.04,0.04
"Tfdp2",9.03,9.03,5.6,19.69,1.92,15.09,5.98,5.98,5.98,11.53,11.53,11.53,6.97,6.97,6.97,10.54,10.54,10.54,7.87,1.64,3.64,8.37,1.68,0.66,3.74,3.96,3.96,3.74,11.96,55.64,16.89,55.64,14.67,14.67,10.49,10.49,12.92,12.92,14.24,14.24,12.59,12.59
"Lin28a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp260",26.66,26.66,35.08,51.58,1.81,65.88,56.03,56.03,56.03,41.38,41.38,41.38,60.59,60.59,60.59,38.58,38.58,38.58,77.38,7.67,0,100.61,13.19,7.42,20.05,8.3,8.3,20.05,68.09,29.8,34.07,29.8,48.86,48.86,42.56,42.56,37.34,37.34,25.54,25.54,37.94,37.94
"Cphx3",0,0,0,0,0,0,0,0,0,0.59,0.59,0.59,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
